time,Open,High,Low,Close,Volume
2025-02-21 08:10:00,2928.23,2929.92,2927.83,2928.79,600
2025-02-21 08:15:00,2928.81,2929.48,2926.42,2927.93,745
2025-02-21 08:20:00,2928.01,2928.59,2927.33,2927.89,660
2025-02-21 08:25:00,2927.81,2928.86,2927.25,2928.77,700
2025-02-21 08:30:00,2928.75,2931.38,2928.58,2930.8,745
2025-02-21 08:35:00,2930.83,2930.97,2929.4,2930.33,624
2025-02-21 08:40:00,2930.29,2931.21,2929.23,2929.42,530
2025-02-21 08:45:00,2929.43,2929.91,2928.85,2929.48,349
2025-02-21 08:50:00,2929.43,2931.01,2929.42,2930.4,461
2025-02-21 08:55:00,2930.31,2930.55,2928.74,2929.49,481
2025-02-21 09:00:00,2929.5,2931.36,2929.02,2931.27,768
2025-02-21 09:05:00,2931.21,2932.46,2930.97,2932.28,672
2025-02-21 09:10:00,2932.06,2932.9,2931.45,2931.68,416
2025-02-21 09:15:00,2931.69,2932.66,2931.61,2931.95,302
2025-02-21 09:20:00,2931.94,2932.19,2930.93,2931.53,400
2025-02-21 09:25:00,2931.52,2931.87,2930.64,2930.64,338
2025-02-21 09:30:00,2930.63,2931.29,2929.67,2931.1,304
2025-02-21 09:35:00,2931.09,2931.78,2930.47,2931.17,379
2025-02-21 09:40:00,2931.18,2931.58,2930.62,2930.81,301
2025-02-21 09:45:00,2930.8,2931.79,2930.41,2931.5,382
2025-02-21 09:50:00,2931.53,2932.43,2931.36,2931.54,330
2025-02-21 09:55:00,2931.55,2931.57,2928.95,2929.84,607
2025-02-21 10:00:00,2929.68,2931.15,2928.03,2928.06,584
2025-02-21 10:05:00,2928.01,2928.01,2924.77,2925.03,1072
2025-02-21 10:10:00,2925.02,2925.95,2923.59,2923.74,839
2025-02-21 10:15:00,2923.78,2924.32,2921.27,2921.57,1135
2025-02-21 10:20:00,2921.52,2921.63,2916.6,2919.77,1397
2025-02-21 10:25:00,2919.72,2921.03,2918.37,2919.3,946
2025-02-21 10:30:00,2919.33,2921.4,2918.75,2921.26,920
2025-02-21 10:35:00,2921.22,2922.82,2920.84,2922.16,818
2025-02-21 10:40:00,2922.03,2923.1,2921.59,2921.84,681
2025-02-21 10:45:00,2921.84,2923.02,2921.0,2922.84,608
2025-02-21 10:50:00,2922.86,2924.73,2922.36,2922.98,641
2025-02-21 10:55:00,2922.97,2923.79,2922.52,2923.15,400
2025-02-21 11:00:00,2923.05,2926.8,2922.99,2925.86,817
2025-02-21 11:05:00,2925.85,2926.99,2925.22,2925.88,606
2025-02-21 11:10:00,2925.89,2926.69,2924.18,2924.56,546
2025-02-21 11:15:00,2924.51,2925.98,2923.54,2923.93,659
2025-02-21 11:20:00,2923.95,2925.29,2923.54,2924.78,383
2025-02-21 11:25:00,2924.84,2925.42,2924.14,2925.16,294
2025-02-21 11:30:00,2925.06,2927.97,2925.02,2926.94,585
2025-02-21 11:35:00,2926.93,2929.0,2926.77,2926.93,667
2025-02-21 11:40:00,2926.92,2927.84,2926.17,2926.79,465
2025-02-21 11:45:00,2926.78,2928.2,2926.13,2928.1,452
2025-02-21 11:50:00,2927.76,2929.5,2927.76,2928.66,618
2025-02-21 11:55:00,2928.58,2929.34,2928.45,2929.19,496
2025-02-21 12:00:00,2929.2,2930.74,2929.09,2929.89,619
2025-02-21 12:05:00,2929.91,2930.22,2928.81,2930.03,477
2025-02-21 12:10:00,2930.05,2930.59,2929.19,2930.4,533
2025-02-21 12:15:00,2930.41,2930.62,2929.98,2930.4,386
2025-02-21 12:20:00,2930.39,2930.77,2930.08,2930.24,318
2025-02-21 12:25:00,2930.23,2930.5,2929.13,2929.46,361
2025-02-21 12:30:00,2929.44,2929.91,2929.05,2929.57,368
2025-02-21 12:35:00,2929.58,2929.92,2928.72,2929.87,355
2025-02-21 12:40:00,2929.88,2930.4,2929.31,2930.11,221
2025-02-21 12:45:00,2930.12,2930.21,2929.55,2930.18,202
2025-02-21 12:50:00,2930.18,2930.55,2929.68,2930.38,230
2025-02-21 12:55:00,2930.37,2930.93,2930.03,2930.43,284
2025-02-21 13:00:00,2930.45,2930.91,2929.97,2930.16,326
2025-02-21 13:05:00,2930.14,2932.09,2929.5,2932.02,523
2025-02-21 13:10:00,2932.01,2934.5,2931.83,2934.09,513
2025-02-21 13:15:00,2934.11,2934.81,2931.87,2932.81,645
2025-02-21 13:20:00,2932.79,2934.09,2932.34,2934.06,352
2025-02-21 13:25:00,2934.11,2936.01,2933.8,2935.76,561
2025-02-21 13:30:00,2935.74,2935.79,2931.68,2932.11,566
2025-02-21 13:35:00,2931.93,2932.84,2930.63,2932.58,579
