time,Open,High,Low,Close,Volume
2022-11-21 16:00:00,175.74,176.73,173.21,174.02,4016
2022-11-21 17:00:00,174.02,174.22,170.0,171.0,6064
2022-11-21 18:00:00,171.01,172.37,170.3,170.49,5026
2022-11-21 19:00:00,170.5,171.05,168.5,168.87,4987
2022-11-21 20:00:00,168.87,170.33,168.84,168.87,4315
2022-11-21 21:00:00,168.87,169.48,167.49,168.43,4359
2022-11-21 22:00:00,168.4,169.19,167.57,167.83,4692
2022-11-22 16:00:00,168.08,170.72,166.14,166.74,3960
2022-11-22 17:00:00,166.76,170.85,166.49,169.55,6218
2022-11-22 18:00:00,169.53,169.93,167.6,168.53,3953
2022-11-22 19:00:00,168.55,169.28,168.02,168.39,3375
2022-11-22 20:00:00,168.34,169.47,168.01,168.65,3680
2022-11-22 21:00:00,168.63,168.84,167.4,168.7,3816
2022-11-22 22:00:00,168.71,169.99,168.64,169.85,4333
2022-11-23 16:00:00,173.01,177.29,172.49,177.26,5481
2022-11-23 17:00:00,177.28,181.12,176.71,181.09,8478
2022-11-23 18:00:00,181.09,181.38,178.33,178.49,7216
2022-11-23 19:00:00,178.49,180.02,177.52,178.07,6457
2022-11-23 20:00:00,178.07,179.84,177.52,179.77,5695
2022-11-23 21:00:00,179.78,183.34,178.81,183.1,8567
2022-11-23 22:00:00,183.1,183.58,182.41,183.13,6237
2022-11-25 16:00:00,184.01,184.08,180.61,182.06,5299
2022-11-25 17:00:00,182.06,184.46,181.73,183.21,6849
2022-11-25 18:00:00,183.22,183.88,181.97,182.43,5361
2022-11-25 19:00:00,182.42,182.97,181.94,182.8,4718
2022-11-25 20:00:00,182.86,182.86,182.86,182.86,1
2022-11-28 16:00:00,180.41,184.57,179.99,184.36,4356
2022-11-28 17:00:00,184.37,186.24,183.61,184.47,7630
2022-11-28 18:00:00,184.47,188.48,184.39,187.51,6672
2022-11-28 19:00:00,187.48,188.4,186.27,186.35,5806
2022-11-28 20:00:00,186.33,186.95,183.68,184.04,5339
2022-11-28 21:00:00,184.04,184.42,182.84,183.65,5543
2022-11-28 22:00:00,183.66,183.98,182.64,182.91,6037
2022-11-29 16:00:00,184.99,185.54,181.45,182.03,4626
2022-11-29 17:00:00,182.03,186.35,181.82,184.48,7575
2022-11-29 18:00:00,184.5,184.75,181.52,182.73,6625
2022-11-29 19:00:00,182.7,183.48,182.15,182.43,4521
2022-11-29 20:00:00,182.43,182.58,179.12,179.81,5317
2022-11-29 21:00:00,179.81,180.61,179.38,179.46,5318
2022-11-29 22:00:00,179.49,180.98,178.74,180.82,5938
2022-11-30 16:00:00,183.2,185.39,182.66,183.64,4436
